Date,Reach,Impressions,Link clicks,Landing page views,Post engagement,3-second video plays,ThruPlays,Post comments,Post saves,Post reactions,Post shares,Video plays at 50%,Leads,Amount Spent,Country,Objective
9/7/2021,19776,22713,100,9,121,,,9,,10,2,,20,95.7,Egypt,CPL
9/7/2021,245511,251453,882,54,18127,17201,1112,7,1,35,1,558,1,197.99,Egypt,CPMR
9/7/2021,79009,79094,21,,8040,7980,652,1,,38,,652,,253.56,KSA,CPMR
9/7/2021,9988,13077,140,58,141,,,,,1,,,2,262.62,Qatar,CPA
9/7/2021,21121,47291,406,192,407,,,,,1,,,,231.47,Qatar,Remarketing
9/7/2021,16817,34918,232,114,232,,,,,,,,,106.92,Qatar,CPA
9/7/2021,30976,48322,358,53,361,,,,,3,,,,108.76,Qatar,CPLPV
9/7/2021,56177,57451,96,7,3215,3102,456,1,,16,,487,,111.81,Qatar,CPMR
8/7/2021,14484,17150,226,11,230,,,1,,3,,,,33.87,Egypt,CPC
8/7/2021,22136,25054,1199,99,3802,2582,652,8,1,11,1,912,2,50.85,Egypt,CPC
8/7/2021,84768,88229,6,3,55378,55369,38671,,,3,,41643,,259.34,Egypt,CPE
8/7/2021,17084,20486,83,6,95,,,3,2,5,2,,11,86.26,Egypt,CPL
8/7/2021,206145,212385,866,58,16496,15598,1117,6,4,22,,582,,172.91,Egypt,CPMR
8/7/2021,69248,70492,26,,7215,7143,592,,1,45,,590,,243.51,KSA,CPMR
8/7/2021,23872,34544,190,87,191,,,,,1,,,,517.69,Qatar,CPA
8/7/2021,19660,54940,597,368,597,,,,,,,,2,247.38,Qatar,Remarketing
8/7/2021,19172,45087,362,220,362,,,,,,,,,113.38,Qatar,CPA
8/7/2021,30752,56917,424,107,424,,,,,,,,,111.71,Qatar,CPLPV
8/7/2021,54768,55985,76,6,2941,2858,417,,,7,,444,,107.55,Qatar,CPMR
7/7/2021,22232,24618,1323,152,4980,3636,995,5,2,12,2,1387,,48.81,Egypt,CPC
7/7/2021,95794,98072,11,3,59080,59065,38356,,,4,,41841,,266.46,Egypt,CPE
7/7/2021,17884,21047,99,11,112,,,4,,9,,,18,93.8,Egypt,CPL
7/7/2021,231937,232976,906,57,17311,16368,1122,7,3,27,,571,,176.54,Egypt,CPMR
7/7/2021,77050,77050,22,,7578,7515,656,1,,40,,658,,240.59,KSA,CPMR
7/7/2021,25185,37265,220,104,222,,,,,2,,,,511.77,Qatar,CPA
7/7/2021,18928,51884,540,311,540,,,,,,,,1,239.47,Qatar,Remarketing
7/7/2021,18240,43799,338,201,338,,,,,,,,,110.74,Qatar,CPA
7/7/2021,31935,60522,418,118,419,,,,,1,,,,112.2,Qatar,CPLPV
7/7/2021,60368,63471,90,4,3376,3280,528,,1,5,,555,,111.55,Qatar,CPMR
6/7/2021,27600,33223,949,100,2830,1851,406,8,3,18,1,590,,50.23,Egypt,CPC
6/7/2021,102720,104840,7,3,69504,69496,41837,,,1,,44021,,334.45,Egypt,CPE
6/7/2021,22520,27183,107,6,131,,,5,,17,2,,16,88.35,Egypt,CPL
6/7/2021,256641,257270,1021,51,22997,21926,1524,6,4,40,,794,,179.8,Egypt,CPMR
6/7/2021,80368,80993,29,,8794,8738,694,,,27,,695,,237.71,KSA,CPMR
6/7/2021,21172,31546,205,86,207,,,,,2,,,1,501.46,Qatar,CPA
6/7/2021,17540,47543,570,318,570,,,,,,,,,241.35,Qatar,Remarketing
6/7/2021,16600,38894,339,212,339,,,,,,,,,112.01,Qatar,CPA
6/7/2021,30840,55239,451,120,452,,,,,1,,,,112.94,Qatar,CPLPV
6/7/2021,48384,49747,127,7,4414,4276,707,1,,10,,762,,112.62,Qatar,CPMR
5/7/2021,26368,33429,1035,137,3120,2056,528,11,3,15,,737,1,53.98,Egypt,CPC
5/7/2021,94912,100180,1,,66306,66300,44028,1,,4,,45824,,331.88,Egypt,CPE
5/7/2021,22864,27018,122,17,143,,,7,3,10,1,,30,95.69,Egypt,CPL
5/7/2021,308297,308297,1190,66,24761,23528,1576,5,4,34,,803,1,180.79,Egypt,CPMR
5/7/2021,102464,103467,37,,10134,10059,869,,,38,,869,,235.35,KSA,CPMR
5/7/2021,17300,22927,204,85,206,,,,,2,,,,384.83,Qatar,CPA
5/7/2021,17392,47256,575,356,575,,,,,,,,1,244.89,Qatar,Remarketing
5/7/2021,18628,42396,349,210,349,,,,,,,,,113.14,Qatar,CPA
5/7/2021,33480,59972,407,104,407,,,,,,,,,112.55,Qatar,CPLPV
5/7/2021,52112,52909,101,12,4199,4090,621,,,8,,663,,107.99,Qatar,CPMR
4/7/2021,9136,9233,302,34,1074,762,154,6,,4,,246,,17.7,Egypt,CPC
4/7/2021,48880,50309,4,,31188,31181,19804,,,3,,20611,,158.35,Egypt,CPE
4/7/2021,19940,24642,107,8,121,,,3,3,7,1,,19,88.46,Egypt,CPL
4/7/2021,324162,328345,1116,73,23279,22113,1498,9,1,40,,797,,179.93,Egypt,CPMR
4/7/2021,129167,129167,35,,10461,10397,831,,,29,,829,,237.13,KSA,CPMR
4/7/2021,23649,29499,201,91,202,,,,,1,,,,252.83,Qatar,CPA
4/7/2021,15833,46321,531,333,531,,,,,,,,,242.61,Qatar,Remarketing
4/7/2021,18176,43007,354,207,354,,,,,,,,,111.72,Qatar,CPA
4/7/2021,34625,60441,413,96,413,,,,,,,,,112.69,Qatar,CPLPV
4/7/2021,55040,57450,76,4,3930,3841,600,,,13,,646,,112.11,Qatar,CPMR
3/7/2021,18432,23317,117,12,144,,,8,,18,1,,23,87.98,Egypt,CPL
3/7/2021,338365,338365,1113,72,22153,20991,1478,8,1,40,,804,1,177.97,Egypt,CPMR
3/7/2021,153762,154370,39,,11925,11859,905,,,27,,906,,241.22,KSA,CPMR
3/7/2021,15649,20931,185,70,185,,,,,,,,,248.47,Qatar,CPA
3/7/2021,20208,52011,597,364,597,,,,,,,,,250.02,Qatar,Remarketing
3/7/2021,16360,37537,328,200,328,,,,,,,,,111.93,Qatar,CPA
3/7/2021,32192,57083,376,94,378,,,,,2,,,,109.58,Qatar,CPLPV
3/7/2021,53392,56546,88,4,3627,3525,531,,,14,,561,,107.72,Qatar,CPMR
2/7/2021,17729,24097,120,8,154,,,7,3,22,2,,21,91.31,Egypt,CPL
2/7/2021,377419,382833,1184,75,21609,20380,1435,8,3,34,,731,,186.17,Egypt,CPMR
2/7/2021,169252,171965,29,,12206,12161,882,,,16,,885,,230.82,KSA,CPMR
2/7/2021,7560,9987,153,64,153,,,,,,,,,252.69,Qatar,CPA
2/7/2021,20252,55424,576,338,576,,,,,,,,,244.62,Qatar,Remarketing
2/7/2021,16676,38114,354,192,354,,,,,,,,,107.3,Qatar,CPA
2/7/2021,30913,57395,427,113,429,,,,,2,,,,109.88,Qatar,CPLPV
2/7/2021,61715,61715,117,5,3833,3696,531,,,20,,549,,109.46,Qatar,CPMR
1/7/2021,4945,5031,24,3,30,,,,,6,,,6,29.4,Egypt,CPL
1/7/2021,125373,125373,359,12,5673,5296,394,,1,17,,186,,63.63,Egypt,CPMR
1/7/2021,57450,57450,15,,3752,3727,301,,,10,,301,,76.01,KSA,CPMR
1/7/2021,9704,12176,142,56,145,,,2,,1,,,,254.93,Qatar,CPA
1/7/2021,19336,50544,577,329,577,,,,,,,,,247.94,Qatar,Remarketing
1/7/2021,16148,35513,275,166,275,,,,,,,,,110.02,Qatar,CPA
1/7/2021,29416,51866,373,86,373,,,,,,,,,110.07,Qatar,CPLPV
1/7/2021,57184,60422,107,6,3897,3779,627,,,11,,638,,110.57,Qatar,CPMR
30/06/2021,162528,168361,75,1,23401,23130,2279,3,,190,3,2281,,2522.32,KSA,CPMR
30/06/2021,7198,8805,109,47,110,,,,1,,,,,244.65,Qatar,CPA
30/06/2021,13916,35111,400,247,400,,,,,,,,,247.73,Qatar,Remarketing
30/06/2021,8380,18268,199,133,199,,,,,,,,,91.94,Qatar,CPA
30/06/2021,23392,27587,1716,241,3998,2242,619,14,,22,4,849,1,62.18,Egypt,CPC
30/06/2021,331007,331138,1273,121,25043,23692,1976,5,9,63,1,1021,1,223.68,Egypt,CPMR
30/06/2021,230206,272288,17,13,63777,63626,15233,2,3,119,10,27839,1,429.88,Egypt,CPE
30/06/2021,20996,22386,170,25,203,,,12,5,13,3,,40,79.59,Egypt,CPL
30/06/2021,30881,50289,363,73,366,,,,,3,,,,135.13,Qatar,CPLPV
30/06/2021,52400,54517,56,3,2878,2814,397,,,8,,415,,110.92,Qatar,CPMR
29/06/2021,486404,501875,682,62,58998,58023,7143,2,3,287,1,7226,,4396.83,KSA,CPMR
29/06/2021,6342,8117,102,40,102,,,,,,,,,179.98,Qatar,CPA
29/06/2021,15512,37792,417,236,417,,,,,,,,,234.51,Qatar,Remarketing
29/06/2021,7622,14985,144,83,144,,,,,,,,,69.37,Qatar,CPA
29/06/2021,25840,30022,999,91,3092,2071,461,8,1,13,,652,,64.15,Egypt,CPC
29/06/2021,372420,378486,1257,97,25357,24024,1987,9,4,59,4,1026,1,261.77,Egypt,CPMR
29/06/2021,200418,244249,25,15,60959,60803,15359,2,1,118,10,27160,2,395.12,Egypt,CPE
29/06/2021,25272,27134,228,27,266,,,23,3,10,2,,53,90.69,Egypt,CPL
29/06/2021,45128,80248,558,149,559,,,,,1,,,,209.39,Qatar,CPLPV
29/06/2021,49729,51421,59,4,3011,2946,426,,1,5,,438,,111.84,Qatar,CPMR
28/06/2021,656903,695517,2259,173,78133,75602,12366,1,3,267,1,12575,,2989.52,KSA,CPMR
28/06/2021,6966,9159,85,35,88,,,,,3,,,,166.48,Qatar,CPA
28/06/2021,15540,39469,460,273,460,,,,,,,,,245.28,Qatar,Remarketing
28/06/2021,9090,18870,205,135,205,,,,,,,,,82.9,Qatar,CPA
28/06/2021,25008,29283,1118,97,3349,2203,525,4,2,20,2,771,,63.53,Egypt,CPC
28/06/2021,329297,329297,1376,142,27727,26256,2329,11,13,69,2,1250,1,242.89,Egypt,CPMR
28/06/2021,157889,170852,1,,42161,42018,8820,8,5,119,10,13112,,186.52,Egypt,CPE
28/06/2021,20032,21040,176,25,206,,,10,4,14,2,,40,81.17,Egypt,CPL
28/06/2021,47793,89025,570,155,573,,,,,3,,,,217.61,Qatar,CPLPV
28/06/2021,48400,49844,57,6,3335,3264,515,,1,13,,531,1,110.52,Qatar,CPMR
27/06/2021,668925,693079,1532,94,52557,50871,6110,2,2,150,,6164,,1723.71,KSA,CPMR
27/06/2021,4269,5606,90,39,90,,,,,,,,,149.36,Qatar,CPA
27/06/2021,14448,38116,444,297,444,,,,,,,,1,240.32,Qatar,Remarketing
27/06/2021,10576,22803,218,127,218,,,,,,,,,107.07,Qatar,CPA
27/06/2021,24472,28550,1096,94,3172,2053,482,9,1,13,,674,,62.85,Egypt,CPC
27/06/2021,335104,337292,1450,112,29432,27892,2433,5,12,69,4,1295,1,249.51,Egypt,CPMR
27/06/2021,162560,180839,1,,45031,44876,9723,6,10,131,7,14353,,187.37,Egypt,CPE
27/06/2021,22160,24740,213,36,247,,,10,8,15,1,,60,89.86,Egypt,CPL
27/06/2021,48736,88551,576,142,579,,,,,3,,,,218.14,Qatar,CPLPV
27/06/2021,47568,47934,67,3,3359,3279,511,,,13,,532,,112.12,Qatar,CPMR
26/06/2021,4124,5320,63,29,63,,,,,,,,,124.27,Qatar,CPA
26/06/2021,15780,38774,400,248,400,,,,,,,,,240.62,Qatar,Remarketing
26/06/2021,12388,27724,270,180,270,,,,,,,,,125.35,Qatar,CPA
26/06/2021,23002,26905,1086,112,3143,2032,470,9,,14,2,678,,59.5,Egypt,CPC
26/06/2021,316967,316967,1306,113,28732,27314,2393,10,11,88,3,1273,1,238.9,Egypt,CPMR
26/06/2021,152097,170767,,,44687,44534,9976,5,7,130,11,14513,,181.04,Egypt,CPE
26/06/2021,19464,21242,164,21,198,,,17,3,12,2,,45,87.83,Egypt,CPL
26/06/2021,46993,90326,549,139,553,,,,,4,,,,217.25,Qatar,CPLPV
26/06/2021,45704,47611,75,3,3324,3239,533,,,10,,553,,106.68,Qatar,CPMR
25/06/2021,4840,6402,67,26,72,,,1,1,3,,,,124.44,Qatar,CPA
25/06/2021,16212,43831,456,265,456,,,,,,,,1,240.41,Qatar,Remarketing
25/06/2021,12440,28729,295,186,295,,,,,,,,1,124.13,Qatar,CPA
25/06/2021,24848,28080,1201,118,3343,2107,486,11,2,20,2,672,,60.2,Egypt,CPC
25/06/2021,315037,315037,1409,127,28208,26707,2325,12,7,71,2,1238,,231.65,Egypt,CPMR
25/06/2021,126432,140960,,,42280,42179,9414,3,4,90,4,14016,,169.22,Egypt,CPE
25/06/2021,15511,16626,180,14,221,,,15,4,21,1,,46,77.21,Egypt,CPL
25/06/2021,47152,90229,668,170,668,,,,,,,,,216.58,Qatar,CPLPV
25/06/2021,49856,50785,90,5,3304,3202,518,,,12,,528,,107,Qatar,CPMR
24/06/2021,13352,16358,49,19,53,,,,2,2,,,,123.35,Qatar,CPA
24/06/2021,15912,39685,432,262,432,,,,,,,,,240.47,Qatar,Remarketing
24/06/2021,11580,24421,287,174,288,,,,,1,,,,119.71,Qatar,CPA
24/06/2021,21936,25026,1230,127,3252,2003,430,5,2,11,1,643,1,57.01,Egypt,CPC
24/06/2021,312197,315698,1479,141,28270,26701,2365,12,7,66,5,1237,,222.34,Egypt,CPMR
24/06/2021,61730,71547,,,24407,24352,5703,,3,49,3,8423,,100.85,Egypt,CPE
24/06/2021,14960,16420,118,6,141,,,8,4,10,1,,38,67.97,Egypt,CPL
24/06/2021,44465,83497,587,155,588,,,,,1,,,,209.05,Qatar,CPLPV
24/06/2021,49248,51010,76,4,3255,3169,473,,,10,,495,,113.36,Qatar,CPMR
23/06/2021,4602,5905,51,16,53,,,,,2,,,,103.75,Qatar,CPA
23/06/2021,20404,42901,371,203,372,,,,,1,,,,235.07,Qatar,Remarketing
23/06/2021,24081,41876,328,165,329,,,,,1,,,,181.45,Qatar,CPA
23/06/2021,21792,24766,1264,119,3286,2000,414,4,3,14,1,603,,57.49,Egypt,CPC
23/06/2021,323778,330225,1486,136,26779,25209,2217,8,8,63,5,1123,1,221.26,Egypt,CPMR
23/06/2021,114530,124025,3,,6732,,,69,4,5606,339,,,268.19,Egypt,CPE
23/06/2021,19056,20497,184,7,220,,,16,5,15,,,39,75.54,Egypt,CPL
23/06/2021,34584,55409,371,57,371,,,,,,,,,136.16,Qatar,CPLPV
23/06/2021,57313,61057,108,12,4138,4016,760,,2,12,,799,,158.48,Qatar,CPMR
22/06/2021,5886,7753,53,24,56,,,,,3,,,,108.9,Qatar,CPA
22/06/2021,16408,40622,413,257,414,,,,,1,,,,236.57,Qatar,Remarketing
22/06/2021,28536,61850,518,287,518,,,,,,,,,242.07,Qatar,CPA
22/06/2021,25231,28493,1414,139,3755,2320,515,1,,18,2,731,,64.17,Egypt,CPC
22/06/2021,360318,367800,1521,131,27094,25487,2202,7,5,69,5,1123,1,236.51,Egypt,CPMR
22/06/2021,146494,159618,4,,8518,,,132,8,6763,483,,,327.49,Egypt,CPE
22/06/2021,19952,22019,213,9,251,,,17,4,15,2,,59,88.88,Egypt,CPL
22/06/2021,30152,47973,371,58,371,,,,,,,,,104.17,Qatar,CPLPV
22/06/2021,65296,67685,128,9,5412,5258,1053,,,26,,1111,,188.26,Qatar,CPMR
21/06/2021,2735,2971,14,7,15,,,,,1,,,,29.42,Qatar,CPA
21/06/2021,16064,40329,415,241,415,,,,,,,,,244.01,Qatar,Remarketing
21/06/2021,26936,59132,534,305,536,,,,,2,,,,257.98,Qatar,CPA
21/06/2021,26736,29527,1431,170,4095,2626,604,10,7,20,1,890,1,63.41,Egypt,CPC
21/06/2021,368128,373946,1749,164,32764,30906,2845,10,13,85,1,1502,,242.58,Egypt,CPMR
21/06/2021,71056,77946,4,,6822,,,93,7,5710,307,,,229.32,Egypt,CPE
21/06/2021,19968,21947,196,15,238,,,16,4,20,2,,55,78.87,Egypt,CPL
21/06/2021,44280,74822,592,107,592,,,,,,,,,182.93,Qatar,CPLPV
21/06/2021,63824,67917,124,9,5686,5542,1069,,,20,,1140,,187.92,Qatar,CPMR
20/06/2021,18756,36803,380,183,381,,,,,1,,,,244.81,Qatar,Remarketing
20/06/2021,27552,48863,441,240,442,,,,,1,,,,255.83,Qatar,CPA
20/06/2021,27696,31139,1402,209,4314,2880,721,6,3,21,2,1009,1,61.43,Egypt,CPC
20/06/2021,362965,362965,1893,147,35832,33804,2997,25,11,99,,1589,1,233.88,Egypt,CPMR
20/06/2021,80768,83812,6,5,53328,53311,39897,2,,9,,44780,,248.37,Egypt,CPE
20/06/2021,20420,22700,204,13,249,,,23,5,16,1,,55,81.05,Egypt,CPL
20/06/2021,50992,84165,552,78,553,,,,,1,,,,218.29,Qatar,CPLPV
20/06/2021,64688,65925,137,15,5634,5475,1053,,2,20,,1141,,190.17,Qatar,CPMR
19/06/2021,20185,38957,340,147,340,,,,,,,,,247.17,Qatar,Remarketing
19/06/2021,29776,51709,472,209,472,,,,,,,,,266.12,Qatar,CPA
19/06/2021,28703,32375,1468,197,4372,2870,753,13,3,16,2,1070,3,65.79,Egypt,CPC
19/06/2021,366589,370967,1852,177,36644,34667,3047,17,15,93,,1615,,244.8,Egypt,CPMR
19/06/2021,74512,77037,11,7,44390,44359,30526,8,1,11,,35377,,212.8,Egypt,CPE
19/06/2021,18343,20393,172,24,211,,,23,1,13,2,,59,90.36,Egypt,CPL
19/06/2021,44889,71637,544,67,549,,,,,5,,,1,217.95,Qatar,CPLPV
19/06/2021,64080,66951,122,11,5289,5142,918,,,25,,996,,187.81,Qatar,CPMR
18/06/2021,19468,37534,366,166,367,,,,,1,,,,246.31,Qatar,Remarketing
18/06/2021,27368,48003,485,235,485,,,,,,,,,265.34,Qatar,CPA
18/06/2021,23087,26036,1438,195,4055,2582,664,12,2,17,4,911,1,62.17,Egypt,CPC
18/06/2021,355657,355657,1730,169,37186,35330,3155,28,6,90,2,1635,1,239.93,Egypt,CPMR
18/06/2021,65568,67778,8,5,41805,41786,30045,3,1,7,,34372,,229.98,Egypt,CPE
18/06/2021,16183,18256,181,19,210,,,13,6,9,1,,48,83.43,Egypt,CPL
18/06/2021,55728,83618,436,51,445,,,,,9,,,,221.18,Qatar,CPLPV
18/06/2021,66752,70121,137,12,5043,4888,848,,,18,,893,1,181.25,Qatar,CPMR
17/06/2021,17272,35384,317,148,318,,,,,1,,,,235.97,Qatar,Remarketing
17/06/2021,22712,46301,417,206,420,,,,,3,,,,251.47,Qatar,CPA
17/06/2021,21704,24152,1363,202,3688,2298,565,7,1,17,2,828,,58.56,Egypt,CPC
17/06/2021,349312,351948,1645,156,33109,31349,2702,23,9,82,1,1458,3,234.58,Egypt,CPMR
17/06/2021,39696,41121,11,5,24825,24811,17252,,1,2,,20049,,133.63,Egypt,CPE
17/06/2021,25336,30092,261,33,304,,,22,3,16,2,,65,111.9,Egypt,CPL
17/06/2021,46920,79504,501,77,509,,,,,8,,,,213.32,Qatar,CPLPV
17/06/2021,70448,73317,90,6,4610,4501,685,,,19,,723,,185.29,Qatar,CPMR
16/06/2021,19996,39887,341,135,345,,,,,4,,,,238.7,Qatar,Remarketing
16/06/2021,25337,48278,438,207,438,,,,,,,,,244.81,Qatar,CPA
16/06/2021,22305,24960,1461,222,4016,2523,675,9,3,19,1,939,,60.89,Egypt,CPC
16/06/2021,378114,380740,1679,145,34984,33192,2862,16,17,77,3,1451,,236.46,Egypt,CPMR
16/06/2021,137408,166058,3,,2552,,,7,6,1296,14,,,315.28,Egypt,CPE
16/06/2021,40009,47923,426,62,519,,,44,2,45,2,,117,181.04,Egypt,CPL
16/06/2021,46929,78632,545,68,553,,,,,8,,,,212.52,Qatar,CPLPV
16/06/2021,73216,75714,132,15,4861,4705,773,,,24,,827,,187.49,Qatar,CPMR
15/06/2021,20496,42805,317,131,319,,,,,2,,,,242.61,Qatar,Remarketing
15/06/2021,24383,48586,446,230,446,,,,,,,,,255.9,Qatar,CPA
15/06/2021,18920,21499,1359,205,3777,2384,596,11,1,22,,861,2,58.98,Egypt,CPC
15/06/2021,402689,407901,1667,153,34771,32990,2943,20,12,81,1,1555,2,238.65,Egypt,CPMR
15/06/2021,135104,156225,9,,2629,,,6,2,1584,7,,,309.36,Egypt,CPE
15/06/2021,27232,31492,313,45,391,,,33,8,35,2,,73,146.32,Egypt,CPL
15/06/2021,45656,77788,498,67,507,,,,,9,,,,215.84,Qatar,CPLPV
15/06/2021,67855,72273,123,7,5626,5483,935,,,20,,1022,,188.25,Qatar,CPMR
14/06/2021,20956,44157,326,124,330,,,,,4,,,,243.01,Qatar,Remarketing
14/06/2021,22036,45570,430,219,432,,,,,2,,,,251.87,Qatar,CPA
14/06/2021,18360,20864,1487,211,3836,2331,606,7,,11,,857,,60.36,Egypt,CPC
14/06/2021,370111,373551,1820,194,34992,33046,3133,29,12,85,,1643,1,244.91,Egypt,CPMR
14/06/2021,65200,72879,3,,1756,,,2,3,1223,3,,1,200.36,Egypt,CPE
14/06/2021,20632,22944,202,32,234,,,18,3,10,1,,58,90.63,Egypt,CPL
14/06/2021,44329,77631,480,74,483,,,,,3,,,,215.9,Qatar,CPLPV
14/06/2021,62416,67766,119,16,5709,5570,973,,,20,,1101,,188.57,Qatar,CPMR
13/06/2021,9606,12823,69,23,71,,,,,2,,,,68.21,Qatar,Remarketing
13/06/2021,8890,14555,143,58,143,,,,,,,,,78.89,Qatar,CPA
13/06/2021,17496,20393,1392,175,3411,1988,460,9,,22,,689,,51.03,Egypt,CPC
13/06/2021,6584,7947,122,15,133,,,4,,6,1,,,11.93,Egypt,CPC
13/06/2021,327169,330428,1919,200,37031,34970,3300,25,14,103,,1739,2,232.28,Egypt,CPMR
13/06/2021,101696,124028,9,3,1488,,,2,1,745,2,,,177.85,Egypt,CPE
13/06/2021,18812,21030,197,43,230,,,10,1,19,3,,61,88.87,Egypt,CPL
13/06/2021,41641,60265,247,59,257,,,,1,9,,,1,229.79,Qatar,CPLPV
13/06/2021,61953,63199,121,15,5297,5154,894,1,,21,,973,,189.43,Qatar,CPMR
12/6/2021,12076,13591,954,125,2210,1240,311,6,2,6,2,436,,31.36,Egypt,CPC
12/6/2021,13897,21287,279,55,300,,,10,2,9,,,1,30.17,Egypt,CPC
12/6/2021,333376,340379,1906,196,36738,34690,3306,27,14,99,2,1722,2,231.6,Egypt,CPMR
12/6/2021,80720,100257,7,3,1456,,,7,3,809,3,,,178.47,Egypt,CPE
12/6/2021,17980,20132,179,24,206,,,12,2,13,,,42,89.98,Egypt,CPL
12/6/2021,29416,48604,108,21,111,,,,,3,,,,217.03,Qatar,CPLPV
12/6/2021,60768,62412,129,10,4979,4829,817,,,21,,891,,184.19,Qatar,CPMR
11/6/2021,11084,13043,974,102,2223,1233,277,4,3,8,1,404,,29.88,Egypt,CPC
11/6/2021,12088,19372,286,38,300,,,5,,8,1,,2,31.46,Egypt,CPC
11/6/2021,350338,352788,1972,195,38274,36165,3449,25,12,100,,1781,2,234.71,Egypt,CPMR
11/6/2021,68321,84584,19,9,1411,,,5,2,840,1,,,188.27,Egypt,CPE
11/6/2021,18352,20578,191,38,235,,,19,5,20,,,52,88.96,Egypt,CPL
11/6/2021,24272,40425,123,30,127,,,,,4,,,,206.06,Qatar,CPLPV
11/6/2021,64655,67419,147,12,5417,5250,1011,,,20,,1079,,184.13,Qatar,CPMR
10/6/2021,13360,15690,1017,64,2401,1361,341,10,2,9,2,471,,30.05,Egypt,CPC
10/6/2021,11672,18472,288,27,301,,,6,,7,,,,29.9,Egypt,CPC
10/6/2021,363669,366805,2013,122,36399,34285,3127,15,8,77,1,1631,1,229.84,Egypt,CPMR
10/6/2021,54467,66788,15,7,1391,,,5,3,893,1,,1,173.83,Egypt,CPE
10/6/2021,22922,24872,225,23,271,,,23,2,19,2,,65,92.78,Egypt,CPL
10/6/2021,22824,32365,94,13,97,,,1,,2,,,1,203.84,Qatar,CPLPV
10/6/2021,65681,69525,143,6,5131,4973,887,,,15,,966,,186.73,Qatar,CPMR
9/6/2021,13941,16628,1084,104,2773,1668,542,8,2,11,,704,,31.76,Egypt,CPC
9/6/2021,12281,21186,324,28,330,,,,1,5,,,1,31.89,Egypt,CPC
9/6/2021,408643,413531,2007,99,39643,37495,3307,32,11,94,4,1767,2,234.4,Egypt,CPMR
9/6/2021,42792,47445,23,15,900,,,8,,638,1,,1,106.58,Egypt,CPE
9/6/2021,21758,25060,229,42,284,,,18,10,26,1,,81,95.95,Egypt,CPL
9/6/2021,28109,36807,138,13,144,,,,1,5,,,,212.43,Qatar,CPLPV
9/6/2021,72716,76590,162,2,5392,5220,1224,,,9,1,1305,,188.38,Qatar,CPMR
8/6/2021,6003,6134,571,72,1283,706,171,3,1,2,,241,,13.25,Egypt,CPC
8/6/2021,7215,8914,98,5,102,,,,,4,,,,14.34,Egypt,CPC
8/6/2021,468229,477564,2028,179,38051,35887,3097,27,14,94,1,1676,,233.11,Egypt,CPMR
8/6/2021,281024,327158,273,164,4135,,,24,18,1029,9,,4,497.53,Egypt,CPE
8/6/2021,19522,22490,212,36,274,,,25,7,28,2,,54,92.85,Egypt,CPL
8/6/2021,30722,40849,137,22,143,,,,,6,,,,214.86,Qatar,CPLPV
8/6/2021,67197,71967,128,12,5161,5021,1176,,1,11,,1292,,190.75,Qatar,CPMR
7/6/2021,301686,301686,1126,83,18132,16952,1485,7,5,41,1,765,1,131.76,Egypt,CPMR
7/6/2021,97880,113648,138,77,1705,,,9,15,255,2,,,163.62,Egypt,CPE
7/6/2021,22515,25438,235,37,283,,,17,6,24,1,,64,88.43,Egypt,CPL
7/6/2021,33193,44258,140,34,150,,,,1,9,,,,221.83,Qatar,CPLPV
7/6/2021,68000,72178,151,16,5446,5288,1159,,,7,,1260,,184.09,Qatar,CPMR
6/6/2021,77555,96501,151,98,1816,,,20,12,453,10,,2,163.85,Egypt,CPE
6/6/2021,23999,27208,266,36,325,,,25,8,24,2,,70,93.29,Egypt,CPL
6/6/2021,32732,45577,126,21,140,,,2,3,9,,,,215.22,Qatar,CPLPV
6/6/2021,67972,69706,144,10,5496,5342,1310,,,10,,1415,,189.82,Qatar,CPMR
5/6/2021,97692,99418,27,15,55049,54996,33647,9,2,14,1,36709,1,235.82,Egypt,CPE
5/6/2021,23219,26216,266,46,341,,,34,4,33,4,,69,89.7,Egypt,CPL
5/6/2021,28524,40259,148,25,160,,,1,2,9,,,,225.92,Qatar,CPLPV
5/6/2021,62984,65769,139,8,4874,4725,1071,,,10,,1176,,187.47,Qatar,CPMR
4/6/2021,85929,91702,39,21,47627,47547,27850,16,1,22,2,30721,,231.05,Egypt,CPE
4/6/2021,21128,24363,278,55,350,,,37,6,23,6,,84,90.53,Egypt,CPL
4/6/2021,31154,42680,155,31,162,,,,,7,,,,217.1,Qatar,CPLPV
4/6/2021,68210,72889,144,14,5000,4844,1011,,,12,,1091,,183.71,Qatar,CPMR
3/6/2021,104021,104589,91,56,31079,29951,17448,16,9,431,4,19219,1,268.79,Egypt,CPE
3/6/2021,22024,26091,358,58,451,,,48,10,30,5,,98,96.13,Egypt,CPL
3/6/2021,28730,41154,121,18,130,,,1,,8,,,,215.18,Qatar,CPLPV
3/6/2021,67802,69930,99,6,3758,3648,712,,,11,,775,,181.44,Qatar,CPMR
2/6/2021,38880,41405,42,27,820,,,3,4,356,,,,89.34,Egypt,CPE
2/6/2021,20680,25595,299,61,378,,,50,6,21,2,,103,88.89,Egypt,CPL
2/6/2021,30187,41558,149,30,162,,,,,13,,,,211.19,Qatar,CPLPV
2/6/2021,80316,83735,107,4,4368,4249,865,1,,11,,917,,184.92,Qatar,CPMR
1/6/2021,10106,12147,196,27,255,,,25,9,20,5,,65,63.11,Egypt,CPL
